 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort

[    0    0.000            2000               1         -0.0476;
  1655   10.258               0            1683          0.9322;
  1656   10.264               0            1657          0.9182;
  1657   10.270               0            1630          0.9048;
  1658   10.276               0            1602          0.8913;
  1659   10.282               0            1573          0.8785;
  1660   10.289               0            1544          0.8657;
  1661   10.295               0            1515          0.8529;
  1662   10.301               0            1486          0.8407;
  1663   10.307               0            1456          0.8291;
  1664   10.313               0            1427          0.8175;
  1665   10.320               0            1397          0.8065;
  1666   10.326               0            1367          0.7955;
  1667   10.332               0            1338          0.7851;
  1668   10.338               0            1308          0.7747;
  1669   10.344               0            1278          0.7643;
  1670   10.351               0            1249          0.7546;
  1671   10.357               0            1220          0.7454;
  1672   10.363               0            1192          0.7357;
  1673   10.369               0            1166          0.7265;
  1674   10.375               0            1140          0.7179;
  1675   10.382               0            1115          0.7088;
  1676   10.388               0            1091          0.7002;
  1677   10.394               0            1068          0.6917;
  1678   10.400               0            1047          0.6838;
  1679   10.406               0            1027          0.6752;
  1680   10.413               0            1009          0.6667;
  1681   10.419               0             991          0.6587;
  1682   10.425               0             975          0.6508;
  1683   10.431               0             960          0.6422;
  1684   10.437               0             947          0.6343;
  1685   10.443               0             935          0.6264;
  1686   10.450               0             923          0.6184;
  1687   10.456               0             913          0.6105;
  1688   10.462               0             903          0.6026;
  1689   10.468               0             895          0.5940;
  1690   10.474               0             888          0.5861;
  1691   10.481               0             882          0.5781;
  1692   10.487               0             877          0.5702;
  1693   10.493               0             872          0.5623;
  1694   10.499               0             869          0.5537;
  1695   10.505               0             866          0.5458;
  1696   10.512               0             864          0.5372;
  1697   10.518               0             862          0.5293;
  1698   10.524               0             861          0.5208;
  1699   10.530               0             860          0.5128;
  1700   10.536               0             860          0.5043;
  1701   10.543               0             859          0.4957;
  1702   10.549               0             859          0.4878;
  1703   10.555               0             859          0.4792;
  1704   10.561               0             859          0.4707;
  1705   10.567               0             858          0.4621;
  1706   10.574               0             858          0.4542;
  1707   10.580               0             857          0.4457;
  1708   10.586               0             856          0.4371;
  1709   10.592               0             855          0.4292;
  1710   10.598               0             853          0.4206;
  1711   10.605               0             851          0.4127;
  1712   10.611               0             849          0.4048;
  1713   10.617               0             846          0.3968;
  1714   10.623               0             843          0.3883;
  1715   10.629               0             840          0.3803;
  1716   10.636               0             836          0.3730;
  1717   10.642               0             831          0.3651;
  1718   10.648               0             826          0.3571;
  1719   10.654               0             821          0.3498;
  1720   10.660               0             815          0.3425;
  1721   10.667               0             808          0.3346;
  1722   10.673               0             802          0.3272;
  1723   10.679               0             795          0.3205;
  1724   10.685               0             787          0.3132;
  1725   10.691               0             780          0.3065;
  1726   10.698               0             771          0.2991;
  1727   10.704               0             763          0.2924;
  1728   10.710               0             754          0.2857;
  1729   10.716               0             744          0.2796;
  1730   10.722               0             735          0.2729;
  1731   10.729               0             726          0.2668;
  1732   10.735               0             717          0.2607;
  1733   10.741               0             707          0.2540;
  1734   10.747               0             697          0.2485;
  1735   10.753               0             687          0.2424;
  1736   10.760               0             676          0.2369;
  1737   10.766               0             665          0.2308;
  1738   10.772               0             654          0.2253;
  1739   10.778               0             642          0.2204;
  1740   10.784               0             630          0.2149;
  1741   10.791               0             617          0.2100;
  1742   10.797               0             603          0.2051;
  1743   10.803               0             589          0.2009;
  1744   10.809               0             575          0.1960;
  1745   10.815               0             560          0.1917;
  1746   10.822               0             544          0.1880;
  1747   10.828               0             527          0.1838;
  1748   10.834               0             510          0.1807;
  1749   10.840               0             493          0.1770;
  1750   10.846               0             475          0.1740;
  1751   10.853               0             457          0.1709;
  1752   10.859               0             439          0.1679;
  1753   10.865               0             420          0.1654;
  1754   10.871               0             402          0.1630;
  1755   10.877               0             383          0.1606;
  1756   10.884               0             366          0.1587;
  1757   10.890               0             348          0.1569;
  1758   10.896               0             331          0.1551;
  1759   10.902               0             316          0.1532;
  1760   10.908               0             302          0.1514;
  1761   10.915               0             289          0.1496;
  1762   10.921               0             278          0.1484;
  1763   10.927               0             267          0.1465;
  1764   10.933               0             259          0.1447;
  1765   10.939               0             252          0.1429;
  1766   10.946               0             246          0.1410;
  1767   10.952               0             242          0.1392;
  1768   10.958               0             238          0.1374;
  1769   10.964               0             236          0.1349;
  1770   10.970               0             235          0.1331;
  1771   10.977               0             234          0.1306;
  1772   10.983               0             235          0.1282;
  1773   10.989               0             235          0.1258;
  1774   10.995               0             235          0.1239;
  1775   11.001               0             236          0.1215;
  1776   11.008               0             235          0.1190;
  1777   11.014               0             235          0.1166;
  1778   11.020               0             235          0.1148;
  1779   11.026               0             235          0.1123;
  1780   11.032               0             235          0.1099;
  1781   11.038               0             235          0.1074;
  1782   11.045               0             235          0.1056;
  1783   11.051               0             235          0.1032;
  1784   11.057               0             235          0.1007;
  1785   11.063               0             235          0.0983;
  1786   11.069               0             235          0.0958;
  1787   11.076               0             235          0.0940;
  1788   11.082               0             235          0.0916;
  1789   11.088               0             235          0.0891;
  1790   11.094               0             235          0.0867;
  1791   11.100               0             235          0.0849;
  1792   11.107               0             235          0.0824;
  1793   11.113               0             235          0.0800;
  1794   11.119               0             235          0.0775;
  1795   11.125               0             235          0.0757;
  1796   11.131               0             235          0.0733;
  1797   11.138               0             235          0.0708;
  1798   11.144               0             235          0.0684;
  1799   11.150               0             235          0.0665;
  1800   11.156               0             235          0.0641;
  1801   11.162               0             235          0.0617;
  1802   11.169               0             235          0.0592;
  1803   11.175               0             235          0.0574;
  1804   11.181               0             234          0.0549;
  1805   11.187               0             234          0.0525;
  1806   11.193               0             234          0.0501;
  1807   11.200               0             234          0.0482;
  1808   11.206               0             234          0.0458;
  1809   11.212               0             234          0.0433;
  1810   11.218               0             234          0.0409;
  1811   11.224               0             234          0.0391;
  1812   11.231               0             233          0.0366;
  1813   11.237               0             233          0.0342;
  1814   11.243               0             233          0.0324;
  1815   11.249               0             233          0.0299;
  1816   11.255               0             232          0.0275;
  1817   11.262               0             232          0.0256;
  1818   11.268               0             232          0.0232;
  1819   11.274               0             231          0.0208;
  1820   11.280               0             231          0.0189;
  1821   11.286               0             230          0.0165;
  1822   11.293               0             230          0.0140;
  1823   11.299               0             230          0.0122;
  1824   11.305               0             229          0.0098;
  1825   11.311               0             228          0.0073;
  1826   11.317               0             228          0.0055;
  1827   11.324               0             227          0.0031;
  1828   11.330               0             226          0.0012;
  1829   11.336               0             225         -0.0012;
  1830   11.342               0             224         -0.0031;
  1831   11.348               0             223         -0.0055;
  1832   11.355               0             222         -0.0073;
  1833   11.361               0             221         -0.0092;
  1834   11.367               0             220         -0.0116;
  1835   11.373               0             218         -0.0134;
  1836   11.379               0             216         -0.0153;
  1837   11.386               0             215         -0.0171;
  1838   11.392               0             213         -0.0195;
  1839   11.398               0             211         -0.0214;
  1840   11.404               0             208         -0.0232;
  1841   11.410               0             206         -0.0250;
  1842   11.417               0             204         -0.0269;
  1843   11.423               0             201         -0.0287;
  1844   11.429               0             198         -0.0299;
  1845   11.435               0             196         -0.0317;
  1846   11.441               0             193         -0.0336;
  1847   11.448               0             190         -0.0354;
  1848   11.454               0             187         -0.0366;
  1849   11.460               0             184         -0.0385;
  1850   11.466               0             181         -0.0397;
  1851   11.472               0             178         -0.0415;
  1852   11.479               0             175         -0.0427;
  1853   11.485               0             172         -0.0440;
  1854   11.491               0             168         -0.0458;
  1855   11.497               0             165         -0.0470;
  1856   11.503               0             161         -0.0482;
  1857   11.510               0             158         -0.0495;
  1858   11.516               0             155         -0.0507;
  1859   11.522               0             151         -0.0519;
  1860   11.528               0             148         -0.0531;
  1861   11.534               0             145         -0.0543;
  1862   11.541               0             142         -0.0556;
  1863   11.547               0             140         -0.0568;
  1864   11.553               0             138         -0.0574;
  1865   11.559               0             136         -0.0586;
  1866   11.565               0             134         -0.0598;
  1867   11.572               0             132         -0.0611;
  1868   11.578               0             131         -0.0623;
  1869   11.584               0             129         -0.0635;
  1870   11.590               0             127         -0.0647;
  1871   11.596               0             125         -0.0653;
  1872   11.603               0             123         -0.0665;
  1873   11.609               0             120         -0.0678;
  1874   11.615               0             118         -0.0684;
  1875   11.621               0             115         -0.0696;
  1876   11.627               0             111         -0.0702;
  1877   11.633               0             108         -0.0708;
  1878   11.640               0             105         -0.0714;
  1879   11.646               0             101         -0.0726;
  1880   11.652               0              98         -0.0733;
  1881   11.658               0              94         -0.0739;
  1882   11.664               0              91         -0.0745;
  1883   11.671               0              87         -0.0751;
  1884   11.677               0              84         -0.0757;
  1885   11.683               0              80         -0.0757;
  1886   11.689               0              77         -0.0763;
  1887   11.695               0              74         -0.0769;
  1888   11.702               0              71         -0.0775;
  1889   11.708               0              68         -0.0775;
  1890   11.714               0              65         -0.0781;
  1891   11.720               0              63         -0.0788;
  1892   11.726               0              60         -0.0788;
  1893   11.733               0              58         -0.0794;
  1894   11.739               0              56         -0.0794;
  1895   11.745               0              54         -0.0800;
  1896   11.751               0              51         -0.0806;
  1897   11.757               0              49         -0.0806;
  1898   11.764               0              47         -0.0806;
  1899   11.770               0              45         -0.0812;
  1900   11.776               0              44         -0.0812;
  1901   11.782               0              42         -0.0818;
  1902   11.788               0              40         -0.0818;
  1903   11.795               0              39         -0.0824;
  1904   11.801               0              38         -0.0824;
  1905   11.807               0              37         -0.0830;
  1906   11.813               0              37         -0.0830;
  1907   11.819               0              37         -0.0836;
  1908   11.826               0              36         -0.0836;
  1909   11.832               0              36         -0.0842;
  1910   11.838               0              36         -0.0842;
  1911   11.844               0              36         -0.0849;
  1912   11.850               0              36         -0.0849;
  1913   11.857               0              36         -0.0855;
  1914   11.863               0              36         -0.0861;
  1915   11.869               0              36         -0.0861;
  1916   11.875               0              36         -0.0867;
  1917   11.881               0              36         -0.0867;
  1918   11.888               0              36         -0.0873;
  1919   11.894               0              36         -0.0873;
  1920   11.900               0              36         -0.0879;
  1921   11.906               0              36         -0.0885;
  1922   11.912               0              36         -0.0885;
  1923   11.919               0              36         -0.0891;
  1924   11.925               0              36         -0.0891;
  1925   11.931               0              36         -0.0897;
  1926   11.937               0              36         -0.0897;
  1927   11.943               0              36         -0.0904;
  1928   11.950               0              36         -0.0904;
  1929   11.956               0              36         -0.0910;
  1930   11.962               0              36         -0.0916;
  1931   11.968               0              36         -0.0916;
  1932   11.974               0              36         -0.0922;
  1933   11.981               0              36         -0.0922;
  1934   11.987               0              36         -0.0928;
  1935   11.993               0              36         -0.0928;
  1936   11.999               0              36         -0.0934;
  1937   12.005               0              36         -0.0940;
  1938   12.012               0              36         -0.0940;
  1939   12.018               0              36         -0.0946;
  1940   12.024               0              36         -0.0946;
  1941   12.030               0              36         -0.0952;
  1942   12.036               0              36         -0.0952;
  1943   12.043               0              36         -0.0958;
  1944   12.049               0              36         -0.0965;
  1945   12.055               0              35         -0.0965;
  1946   12.061               0              35         -0.0971;
  1947   12.067               0              35         -0.0971;
  1948   12.074               0              35         -0.0977;
  1949   12.080               0              35         -0.0977;
  1950   12.086               0              35         -0.0983;
  1951   12.092               0              35         -0.0989;
  1952   12.098               0              35         -0.0989;
  1953   12.105               0              35         -0.0995;
  1954   12.111               0              35         -0.0995;
  1955   12.117               0              35         -0.1001;
  1956   12.123               0              35         -0.1001;
  1957   12.129               0              35         -0.1007;
  1958   12.136               0              35         -0.1007;
  1959   12.142               0              35         -0.1013;
  1960   12.148               0              35         -0.1020;
  1961   12.154               0              35         -0.1020;
  1962   12.160               0              35         -0.1026;
  1963   12.167               0              35         -0.1026;
  1964   12.173               0              35         -0.1032;
  1965   12.179               0              35         -0.1032;
  1966   12.185               0              35         -0.1038;
  1967   12.191               0              35         -0.1044;
  1968   12.198               0              35         -0.1044;
  1969   12.204               0              35         -0.1050;
  1970   12.210               0              35         -0.1050;
  1971   12.216               0              35         -0.1056;
  1972   12.222               0              34         -0.1056;
  1973   12.228               0              34         -0.1062;
  1974   12.235               0              34         -0.1062;
  1975   12.241               0              34         -0.1068;
  1976   12.247               0              34         -0.1068;
  1977   12.253               0              34         -0.1074;
  1978   12.259               0              34         -0.1081;
  1979   12.266               0              34         -0.1081;
  1980   12.272               0              34         -0.1087;
  1981   12.278               0              34         -0.1087;
  1982   12.284               0              34         -0.1093;
  1983   12.290               0              34         -0.1093;
  1984   12.297               0              34         -0.1099;
  1985   12.303               0              34         -0.1099;
  1986   12.309               0              34         -0.1105;
  1987   12.315               0              34         -0.1105;
  1988   12.321               0              34         -0.1111;
  1989   12.328               0              34         -0.1111;
  1990   12.334               0              34         -0.1117;
  1991   12.340               0              34         -0.1123;
  1992   12.346               0              34         -0.1123;
  1993   12.352               0              34         -0.1129;
  1994   12.359               0              33         -0.1129;
  1995   12.365               0              33         -0.1136;
  1996   12.371               0              33         -0.1136;
  1997   12.377               0              33         -0.1142;
  1998   12.383               0              33         -0.1142;
  1999   12.390               0              33         -0.1148;
  2000   12.396               0              33         -0.1148;
  2001   12.402               0              33         -0.1154;
  2002   12.408               0              33         -0.1154;
  2003   12.414               0              33         -0.1160;
  2004   12.421               0              33         -0.1160;
  2005   12.427               0              33         -0.1166;
  2006   12.433               0              33         -0.1166;
  2007   12.439               0              33         -0.1172;
  2008   12.445               0              32         -0.1172;
  2009   12.452               0              32         -0.1178;
  2010   12.458               0              32         -0.1178;
  2011   12.464               0              32         -0.1184;
  2012   12.470               0              32         -0.1184;
  2013   12.476               0              32         -0.1190;
  2014   12.483               0              32         -0.1190;
  2015   12.489               0              32         -0.1197;
  2016   12.495               0              32         -0.1197;
  2017   12.501               0              32         -0.1203;
  2018   12.507               0              32         -0.1203;
  2019   12.514               0              32         -0.1209;
  2020   12.520               0              31         -0.1209;
  2021   12.526               0              31         -0.1215;
  2022   12.532               0              31         -0.1215;
  2023   12.538               0              31         -0.1221;
  2024   12.545               0              31         -0.1221;
  2025   12.551               0              31         -0.1227;
  2026   12.557               0              31         -0.1227;
  2027   12.563               0              31         -0.1233;
  2028   12.569               0              31         -0.1233;
  2029   12.576               0              31         -0.1239;
  2030   12.582               0              31         -0.1239;
  2031   12.588               0              30         -0.1245;
  2032   12.594               0              30         -0.1245;
  2033   12.600               0              30         -0.1252;
  2034   12.607               0              30         -0.1252;
  2035   12.613               0              30         -0.1258;
  2036   12.619               0              30         -0.1258;
  2037   12.625               0              30         -0.1264;
  2038   12.631               0              30         -0.1264;
  2039   12.638               0              30         -0.1270;
  2040   12.644               0              29         -0.1270;
  2041   12.650               0              29         -0.1270;
  2042   12.656               0              29         -0.1276;
  2043   12.662               0              29         -0.1276;
  2044   12.669               0              29         -0.1282;
  2045   12.675               0              29         -0.1282;
  2046   12.681               0              29         -0.1288;
  2047   12.687               0              28         -0.1288;
  2048   12.693               0              28         -0.1294;
  2049   12.700               0              28         -0.1294;
  2050   12.706               0              28         -0.1294;
  2051   12.712               0              28         -0.1300;
  2052   12.718               0              28         -0.1300;
  2053   12.724               0              28         -0.1306;
  2054   12.731               0              28         -0.1306;
  2055   12.737               0              28         -0.1313;
  2056   12.743               0              28         -0.1313;
  2057   12.749               0              27         -0.1313;
  2058   12.755               0              27         -0.1319;
  2059   12.762               0              27         -0.1319;
  2060   12.768               0              27         -0.1325;
  2061   12.774               0              27         -0.1325;
  2062   12.780               0              27         -0.1331;
  2063   12.786               0              27         -0.1331;
  2064   12.793               0              27         -0.1331;
  2065   12.799               0              27         -0.1337;
  2066   12.805               0              27         -0.1337;
  2067   12.811               0              27         -0.1343;
  2068   12.817               0              27         -0.1343;
  2069   12.823               0              26         -0.1343;
  2070   12.830               0              26         -0.1349;
  2071   12.836               0              26         -0.1349;
  2072   12.842               0              26         -0.1355;
  2073   12.848               0              26         -0.1355;
  2074   12.854               0              26         -0.1361;
  2075   12.861               0              26         -0.1361;
  2076   12.867               0              26         -0.1361;
  2077   12.873               0              26         -0.1368;
  2078   12.879               0              26         -0.1368;
  2079   12.885               0              26         -0.1374;
  2080   12.892               0              26         -0.1374;
  2081   12.898               0              26         -0.1374;
  2082   12.904               0              26         -0.1380;
  2083   12.910               0              26         -0.1380;
  2084   12.916               0              26         -0.1386;
  2085   12.923               0              25         -0.1386;
  2086   12.929               0              25         -0.1386;
  2087   12.935               0              25         -0.1392;
  2088   12.941               0              25         -0.1392;
  2089   12.947               0              25         -0.1398;
  2090   12.954               0              25         -0.1398;
  2091   12.960               0              25         -0.1398;
  2092   12.966               0              25         -0.1404;
  2093   12.972               0              25         -0.1404;
  2094   12.978               0              25         -0.1410;
  2095   12.985               0              25         -0.1410;
  2096   12.991               0              25         -0.1410;
  2097   12.997               0              25         -0.1416;
  2098   13.003               0              25         -0.1416;
  2099   13.009               0              25         -0.1416;
  2100   13.016               0              25         -0.1422;
  2101   13.022               0              25         -0.1422;
  2102   13.028               0              25         -0.1429;
  2103   13.034               0              25         -0.1429;
  2104   13.040               0              25         -0.1429;
  2105   13.047               0              25         -0.1435;
  2106   13.053               0              24         -0.1435;
  2107   13.059               0              24         -0.1441;
  2108   13.065               0              24         -0.1441;
  2109   13.071               0              24         -0.1441;
  2110   13.078               0              24         -0.1447;
  2111   13.084               0              24         -0.1447;
  2112   13.090               0              24         -0.1453;
  2113   13.096               0              24         -0.1453;
  2114   13.102               0              24         -0.1453;
  2115   13.109               0              24         -0.1459;
  2116   13.115               0              24         -0.1459;
  2117   13.121               0              24         -0.1459;
  2118   13.127               0              24         -0.1465;
  2119   13.133               0              24         -0.1465;
  2120   13.140               0              24         -0.1471;
  2121   13.146               0              24         -0.1471;
  2122   13.152               0              24         -0.1471;
  2123   13.158               0              24         -0.1477;
  2124   13.164               0              24         -0.1477;
  2125   13.171               0              24         -0.1477;
  2126   13.177               0              24         -0.1484;
  2127   13.183               0              24         -0.1484;
  2128   13.189               0              24         -0.1490;
  2129   13.195               0              24         -0.1490;
  2130   13.202               0              23         -0.1490;
  2131   13.208               0              23         -0.1496;
  2132   13.214               0              23         -0.1496;
  2133   13.220               0              23         -0.1496;
  2134   13.226               0              23         -0.1502;
  2135   13.233               0              23         -0.1502;
  2136   13.239               0              23         -0.1508;
  2137   13.245               0              23         -0.1508;
  2138   13.251               0              23         -0.1508;
  2139   13.257               0              23         -0.1514;
  2140   13.264               0              23         -0.1514;
  2141   13.270               0              23         -0.1514;
  2142   13.276               0              23         -0.1520;
  2143   13.282               0              23         -0.1520;
  2144   13.288               0              23         -0.1520;
  2145   13.295               0              23         -0.1526;
  2146   13.301               0              23         -0.1526;
  2147   13.307               0              23         -0.1532;
  2148   13.313               0              23         -0.1532;
  2149   13.319               0              23         -0.1532;
  2150   13.326               0              23         -0.1538;
  2151   13.332               0              23         -0.1538;
  2152   13.338               0              23         -0.1538;
  2153   13.344               0              23         -0.1545;
  2154   13.350               0              23         -0.1545;
  2155   13.357               0              23         -0.1545;
  2156   13.363               0              23         -0.1551;
  2157   13.369               0              22         -0.1551;
  2158   13.375               0              22         -0.1551;
  2159   13.381               0              22         -0.1557;
  2160   13.388               0              22         -0.1557;
  2161   13.394               0              22         -0.1563;
  2162   13.400               0              22         -0.1563;
  2163   13.406               0              22         -0.1563;
  2164   13.412               0              22         -0.1569;
  2165   13.418               0              22         -0.1569;
  2166   13.425               0              22         -0.1569;
  2167   13.431               0              22         -0.1575;
  2168   13.437               0              22         -0.1575;
  2169   13.443               0              22         -0.1575;
  2170   13.449               0              22         -0.1581;
  2171   13.456               0              22         -0.1581;
  2172   13.462               0              22         -0.1581;
  2173   13.468               0              22         -0.1587;
  2174   13.474               0              22         -0.1587;
  2175   13.480               0              22         -0.1587;
  2176   13.487               0              22         -0.1593;
  2177   13.493               0              22         -0.1593;
  2178   13.499               0              22         -0.1593;
  2179   13.505               0              22         -0.1600;
  2180   13.511               0              22         -0.1600;
  2181   13.518               0              22         -0.1600;
  2182   13.524               0              22         -0.1606;
  2183   13.530               0              22         -0.1606;
  2184   13.536               0              22         -0.1612;
  2185   13.542               0              22         -0.1612;
  2186   13.549               0              22         -0.1612;
  2187   13.555               0              21         -0.1618;
  2188   13.561               0              21         -0.1618;
  2189   13.567               0              21         -0.1618;
  2190   13.573               0              21         -0.1624;
  2191   13.580               0              21         -0.1624;
  2192   13.586               0              21         -0.1624;
  2193   13.592               0              21         -0.1630;
  2194   13.598               0              21         -0.1630;
  2195   13.604               0              21         -0.1630;
  2196   13.611               0              21         -0.1636;
  2197   13.617               0              21         -0.1636;
  2198   13.623               0              21         -0.1636;
  2199   13.629               0              21         -0.1642;
  2200   13.635               0              21         -0.1642;
  2201   13.642               0              21         -0.1642;
  2202   13.648               0              21         -0.1648;
  2203   13.654               0              21         -0.1648;
  2204   13.660               0              21         -0.1648;
  2205   13.666               0              21         -0.1654;
  2206   13.673               0              21         -0.1654;
  2207   13.679               0              21         -0.1654;
  2208   13.685               0              21         -0.1661;
  2209   13.691               0              20         -0.1661;
  2210   13.697               0              20         -0.1661;
  2211   13.704               0              20         -0.1667;
  2212   13.710               0              20         -0.1667;
  2213   13.716               0              20         -0.1667;
  2214   13.722               0              20         -0.1667;
  2215   13.728               0              20         -0.1673;
  2216   13.735               0              20         -0.1673;
  2217   13.741               0              20         -0.1673;
  2218   13.747               0              20         -0.1679;
  2219   13.753               0              20         -0.1679;
  2220   13.759               0              20         -0.1679;
  2221   13.766               0              20         -0.1685;
  2222   13.772               0              20         -0.1685;
  2223   13.778               0              20         -0.1685;
  2224   13.784               0              20         -0.1691;
  2225   13.790               0              20         -0.1691;
  2226   13.797               0              20         -0.1691;
  2227   13.803               0              20         -0.1697;
  2228   13.809               0              20         -0.1697;
  2229   13.815               0              20         -0.1697;
  2230   13.821               0              20         -0.1703;
  2231   13.828               0              20         -0.1703;
  2232   13.834               0              20         -0.1703;
  2233   13.840               0              20         -0.1703;
  2234   13.846               0              20         -0.1709;
  2235   13.852               0              19         -0.1709;
  2236   13.859               0              19         -0.1709;
  2237   13.865               0              19         -0.1716;
  2238   13.871               0              19         -0.1716;
  2239   13.877               0              19         -0.1716;
  2240   13.883               0              19         -0.1722;
  2241   13.890               0              19         -0.1722;
  2242   13.896               0              19         -0.1722;
  2243   13.902               0              19         -0.1722;
  2244   13.908               0              19         -0.1728;
  2245   13.914               0              19         -0.1728;
  2246   13.921               0              19         -0.1728;
  2247   13.927               0              19         -0.1734;
  2248   13.933               0              19         -0.1734;
  2249   13.939               0              19         -0.1734;
  2250   13.945               0              19         -0.1740;
  2251   13.952               0              19         -0.1740;
  2252   13.958               0              19         -0.1740;
  2253   13.964               0              19         -0.1740;
  2254   13.970               0              19         -0.1746;
  2255   13.976               0              19         -0.1746;
  2256   13.983               0              19         -0.1746;
  2257   13.989               0              19         -0.1752;
  2258   13.995               0              19         -0.1752;
  2259   14.001               0              19         -0.1752;
  2260   14.007               0              19         -0.1758;
  2261   14.013               0              19         -0.1758;
  2262   14.020               0              19         -0.1758;
  2263   14.026               0              19         -0.1758;
  2264   14.032               0              19         -0.1764;
  2265   14.038               0              18         -0.1764;
  2266   14.044               0              18         -0.1764;
  2267   14.051               0              18         -0.1770;
  2268   14.057               0              18         -0.1770;
  2269   14.063               0              18         -0.1770;
  2270   14.069               0              18         -0.1770;
  2271   14.075               0              18         -0.1777;
  2272   14.082               0              18         -0.1777;
  2273   14.088               0              18         -0.1777;
  2274   14.094               0              18         -0.1783;
  2275   14.100               0              18         -0.1783;
  2276   14.106               0              18         -0.1783;
  2277   14.113               0              18         -0.1783;
  2278   14.119               0              18         -0.1789;
  2279   14.125               0              18         -0.1789;
  2280   14.131               0              18         -0.1789;
  2281   14.137               0              18         -0.1795;
  2282   14.144               0              18         -0.1795;
  2283   14.150               0              18         -0.1795;
  2284   14.156               0              18         -0.1795;
  2285   14.162               0              18         -0.1801;
  2286   14.168               0              18         -0.1801;
  2287   14.175               0              18         -0.1801;
  2288   14.181               0              18         -0.1807;
  2289   14.187               0              18         -0.1807;
  2290   14.193               0              18         -0.1807;
  2291   14.199               0              18         -0.1807;
  2292   14.206               0              18         -0.1813;
  2293   14.212               0              17         -0.1813;
  2294   14.218               0              17         -0.1813;
  2295   14.224               0              17         -0.1819;
  2296   14.230               0              17         -0.1819;
  2297   14.237               0              17         -0.1819;
  2298   14.243               0              17         -0.1819;
  2299   14.249               0              17         -0.1825;
  2300   14.255               0              17         -0.1825;
  2301   14.261               0              17         -0.1825;
  2302   14.268               0              17         -0.1825;
  2303   14.274               0              17         -0.1832;
  2304   14.280               0              17         -0.1832;
  2305   14.286               0              17         -0.1832;
  2306   14.292               0              17         -0.1838;
  2307   14.299               0              17         -0.1838;
  2308   14.305               0              17         -0.1838;
  2309   14.311               0              17         -0.1838;
  2310   14.317               0              17         -0.1844;
  2311   14.323               0              17         -0.1844;
  2312   14.330               0              17         -0.1844;
  2313   14.336               0              17         -0.1844;
  2314   14.342               0              17         -0.1850;
  2315   14.348               0              17         -0.1850;
  2316   14.354               0              17         -0.1850;
  2317   14.361               0              17         -0.1850;
  2318   14.367               0              17         -0.1856;
  2319   14.373               0              17         -0.1856;
  2320   14.379               0              17         -0.1856;
  2321   14.385               0              17         -0.1862;
  2322   14.392               0              17         -0.1862;
  2323   14.398               0              17         -0.1862;
  2324   14.404               0              17         -0.1862;
  2325   14.410               0              16         -0.1868;
  2326   14.416               0              16         -0.1868;
  2327   14.423               0              16         -0.1868;
  2328   14.429               0              16         -0.1868;
  2329   14.435               0              16         -0.1874;
  2330   14.441               0              16         -0.1874;
  2331   14.447               0              16         -0.1874;
  2332   14.454               0              16         -0.1874;
  2333   14.460               0              16         -0.1880;
  2334   14.466               0              16         -0.1880;
  2335   14.472               0              16         -0.1880;
  2336   14.478               0              16         -0.1880;
  2337   14.485               0              16         -0.1886;
  2338   14.491               0              16         -0.1886;
  2339   14.497               0              16         -0.1886;
  2340   14.503               0              16         -0.1886;
  2341   14.509               0              16         -0.1893;
  2342   14.516               0              16         -0.1893;
  2343   14.522               0              16         -0.1893;
  2344   14.528               0              16         -0.1893;
  2345   14.534               0              16         -0.1899;
  2346   14.540               0              16         -0.1899;
  2347   14.547               0              16         -0.1899;
